id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1756152503346102509,tweet,2024-02-10,Sat Feb 10 03:05:59 +0000 2024,77,108,1233,,"ずっと言えずにごめんなさい
みんな大好きです¨̮⃝",https://x.com/harada_suzuka/status/1756152503346102509
1755876017988882482,tweet,2024-02-09,Fri Feb 09 08:47:19 +0000 2024,6,13,118,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

自撮りしました",https://x.com/harada_suzuka/status/1755876017988882482
1755141375144956227,reply,2024-02-07,Wed Feb 07 08:08:07 +0000 2024,13,4,131,,いや多分昨日二郎系たべて寝落ちしたからだ、そりゃ元気になるよな〜т ‧̫ т🔥,https://x.com/harada_suzuka/status/1755141375144956227
1755137870795587618,tweet,2024-02-07,Wed Feb 07 07:54:11 +0000 2024,17,7,230,,1週間11時間睡眠つづけてたら完全体になりました、とっても元気ｏ(  ›_‹  )ｏ,https://x.com/harada_suzuka/status/1755137870795587618
1755115439947198838,reply,2024-02-07,Wed Feb 07 06:25:04 +0000 2024,0,1,45,,もう届いてるっぽいです( ᵕ̩̩ㅅᵕ̩̩ )なにからなにまですみません( ᵕ̩̩ㅅᵕ̩̩ ),https://x.com/harada_suzuka/status/1755115439947198838
1755115255011946669,tweet,2024-02-07,Wed Feb 07 06:24:19 +0000 2024,9,4,96,,マルシェ描き終わってます大変遅くなりすみませんでした、届くまでもう少し待っててください( ᵕ̩̩ㅅᵕ̩̩ ),https://x.com/harada_suzuka/status/1755115255011946669
1753979293812842960,tweet,2024-02-04,Sun Feb 04 03:10:25 +0000 2024,8,4,104,,チェキチャありがとうございました！寒さとかで体調崩してる方多かったからみんなあったかくしてちゃんと休むんだよ〜〜🥲色々気遣ってくれたりありがとう🌷また来週お話できるの楽しみにしてるね！,https://x.com/harada_suzuka/status/1753979293812842960
1753954255692804580,tweet,2024-02-04,Sun Feb 04 01:30:56 +0000 2024,6,4,58,,"▼チェキチャをCheck
 

おはようございます！起きてます
チェキチャ受付はじまってますこのあと11時から꜀(^. .^꜀  )꜆੭",https://x.com/harada_suzuka/status/1753954255692804580
1753749945142894596,tweet,2024-02-03,Sat Feb 03 11:59:04 +0000 2024,0,5,58,,"2月のチェキチャ

2/4（日）11:00~12:00

2/10（土）13:00~14:00

2/17（土）14:00~15:00

2/25（日） 20:00~21:00

です！
既に予約もありがとうございます🫶🏻
明日早い時間だけど頑張って起きるぞᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀

▼チェキチャをCheck
 ",https://x.com/harada_suzuka/status/1753749945142894596
1753735552019689813,tweet,2024-02-03,Sat Feb 03 11:01:53 +0000 2024,32,63,764,https://pbs.twimg.com/media/GFaFMEYbsAAxycb.jpg,1日遅れの⌒(｡･.･｡)⌒ ,https://x.com/harada_suzuka/status/1753735552019689813
1753379776872739129,tweet,2024-02-02,Fri Feb 02 11:28:09 +0000 2024,11,4,98,,"バレンタインインターネットサイン会参加します🙇‍♀️🍫

販売開始していますのでぜひゲットしてくれたら嬉しいです♥️🙏",https://x.com/harada_suzuka/status/1753379776872739129
