id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1322059826046750721,tweet,2020-10-30,Fri Oct 30 06:16:39 +0000 2020,1,5,83,,"本日18時〜インターネットサイン会があります！
よろしくお願いします！",https://x.com/yamamoto__rio/status/1322059826046750721
1321945430775619585,tweet,2020-10-29,Thu Oct 29 22:42:05 +0000 2020,39,12,401,https://pbs.twimg.com/media/Elh-W2cVkAAjmFq.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1321945430775619585
1321824823270539265,tweet,2020-10-29,Thu Oct 29 14:42:50 +0000 2020,8,11,285,https://pbs.twimg.com/media/ElgQqcjU8AA7F8W.jpg,"こんばんは!!

今日ちょっととある動画をあげようと思っていたのですが、環境が悪くなかなか上がらなかったので明日あげようと思います〜！ ",https://x.com/yamamoto__rio/status/1321824823270539265
1321587762848428032,tweet,2020-10-28,Wed Oct 28 23:00:51 +0000 2020,38,11,373,https://pbs.twimg.com/media/Elc5D16U8AIerEl.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1321587762848428032
1321425860335792128,tweet,2020-10-28,Wed Oct 28 12:17:30 +0000 2020,27,12,378,https://pbs.twimg.com/media/Elalzw0U4AAXjew.jpg,こんばんは!! ,https://x.com/yamamoto__rio/status/1321425860335792128
1321421958878171136,tweet,2020-10-28,Wed Oct 28 12:02:00 +0000 2020,4,6,183,,"山本はトラブルが多すぎて大変でしたw
その都度玉川さんに助けていただきありがたかったです！😭✨",https://x.com/yamamoto__rio/status/1321421958878171136
1321226391321341953,tweet,2020-10-27,Tue Oct 27 23:04:53 +0000 2020,34,9,342,https://pbs.twimg.com/media/ElXwZTdUUAAkPa-.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1321226391321341953
1321078286881964032,tweet,2020-10-27,Tue Oct 27 13:16:22 +0000 2020,17,18,330,https://video.twimg.com/ext_tw_video/1321076299104841729/pr/vid/720x960/LXHjEL4iVejmZaqV.mp4,"#山本ゆり さんの
とろける！フライパンスイートポテトを作ってみました!!

間違えて牛乳もバニラアイスも入れちゃいましたが…
とっても簡単で美味しかった((* ॑꒳ ॑*  ))
ちなみに私は砂糖の代わりにはちみつを入れました〜 ",https://x.com/yamamoto__rio/status/1321078286881964032
1320856571505590273,tweet,2020-10-26,Mon Oct 26 22:35:21 +0000 2020,36,8,356,https://pbs.twimg.com/media/ElSgC31VMAEhXcD.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1320856571505590273
1320730088128692226,tweet,2020-10-26,Mon Oct 26 14:12:45 +0000 2020,27,18,328,,"構ってもらえないと寂しくて死んじゃう生き物なので、！
無視してごめんなさいって謝って
仲直りしたあとはもうずっとあお先輩にベタベタしてましたw",https://x.com/yamamoto__rio/status/1320730088128692226
1320495931507142656,tweet,2020-10-25,Sun Oct 25 22:42:18 +0000 2020,25,11,359,https://pbs.twimg.com/media/ElNYCHLVgAAk5wz.jpg,"おはようございます!!

アップルパイ🥧❤ ",https://x.com/yamamoto__rio/status/1320495931507142656
1320369163689357313,tweet,2020-10-25,Sun Oct 25 14:18:34 +0000 2020,3,3,149,,"あお先輩と仲良ち！
いいお写真！",https://x.com/yamamoto__rio/status/1320369163689357313
1320351218695221248,tweet,2020-10-25,Sun Oct 25 13:07:16 +0000 2020,7,7,261,https://pbs.twimg.com/media/ElLUa0rU0AAmYMj.jpg,"虹組優勝した！
いぇいいぇいだね！

ライブ中でやる競技も楽しかったし
なな先輩とのほっぺ挟み競走もめっちゃ楽しかったw
#DS体楽祭 ",https://x.com/yamamoto__rio/status/1320351218695221248
1320245605889761280,tweet,2020-10-25,Sun Oct 25 06:07:36 +0000 2020,4,3,121,,"楽しみに待っててくださっていた皆さんごめんなさい！
後日振替という形になりました！

今日レクチャー受けて機能が凄くてめちゃくちゃ楽しみd(˙꒳​˙* )
またお話しようね！",https://x.com/yamamoto__rio/status/1320245605889761280
1319989406334210048,tweet,2020-10-24,Sat Oct 24 13:09:33 +0000 2020,19,15,410,"https://pbs.twimg.com/media/ElGLVxCU0AUH9cD.jpg
https://pbs.twimg.com/media/ElGLVxCVMAEDzuj.jpg","#アットジャム 
ありがとうございました!!

久しぶりにみんなの顔みてライブできてすごいぴょんぴょんしちゃったw
楽しかった！\(*^~^*)/ ",https://x.com/yamamoto__rio/status/1319989406334210048
1319890574074245122,tweet,2020-10-24,Sat Oct 24 06:36:49 +0000 2020,1,0,105,,"稲刈り編！
私の稲刈りはなんだか変みたい…？
見てね!!",https://x.com/yamamoto__rio/status/1319890574074245122
1319873133445173249,tweet,2020-10-24,Sat Oct 24 05:27:31 +0000 2020,4,2,107,,"今日のために気合を入れて前髪を切ったよ✂️
楽しみだ〜!!",https://x.com/yamamoto__rio/status/1319873133445173249
1319771164613300226,tweet,2020-10-23,Fri Oct 23 22:42:20 +0000 2020,32,14,330,https://pbs.twimg.com/media/ElDE3GyUYAEMajy.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1319771164613300226
1319580671224938496,tweet,2020-10-23,Fri Oct 23 10:05:23 +0000 2020,3,19,306,https://pbs.twimg.com/media/ElAXnXaVkAIjyyF.jpg,"ジャックポットサッドガール大好きすぎる🎭
めちゃくちゃいい曲
ニーゴが1番好きだ！ ",https://x.com/yamamoto__rio/status/1319580671224938496
1319408247426592768,tweet,2020-10-22,Thu Oct 22 22:40:14 +0000 2020,40,18,390,https://pbs.twimg.com/media/Ek96yVkUYAEodPl.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1319408247426592768
1319256744271302656,tweet,2020-10-22,Thu Oct 22 12:38:13 +0000 2020,16,22,396,"https://pbs.twimg.com/media/Ek7w79nVMAInUjk.jpg
https://pbs.twimg.com/media/Ek7w79pVgAAGXzB.jpg","インターネットサイン会
ありがとうございました!!

猫ちゃんでした〜🐈 ",https://x.com/yamamoto__rio/status/1319256744271302656
1319210130177576961,tweet,2020-10-22,Thu Oct 22 09:32:59 +0000 2020,2,4,156,https://pbs.twimg.com/media/Ek7GmwBVgAAsPym.jpg,"猫ちゃんになったよ🐈
もう少し待ってね！
まだまだ申し込み待ってます〜 ",https://x.com/yamamoto__rio/status/1319210130177576961
1319185313193816064,tweet,2020-10-22,Thu Oct 22 07:54:22 +0000 2020,1,2,70,,"インターネットサイン会
定期公演で着たロリータ衣装着ます〜
よろしくお願いします！",https://x.com/yamamoto__rio/status/1319185313193816064
1319044362945191936,tweet,2020-10-21,Wed Oct 21 22:34:17 +0000 2020,40,14,386,https://pbs.twimg.com/media/Ek4v2irVcAASyVF.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1319044362945191936
1318900349512527879,tweet,2020-10-21,Wed Oct 21 13:02:01 +0000 2020,2,2,100,,"明日はインターネットサイン会!!

なんとこの衣装着ます！
お楽しみに〜( *´艸`)",https://x.com/yamamoto__rio/status/1318900349512527879
1318684011149938688,tweet,2020-10-20,Tue Oct 20 22:42:22 +0000 2020,45,12,385,https://pbs.twimg.com/media/EkzoHRTVMAIrA3P.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1318684011149938688
1318532483051180033,tweet,2020-10-20,Tue Oct 20 12:40:15 +0000 2020,6,6,163,,"クリームに「ケンズカフェ東京」氏家シェフが監修したチョコレートを使ったエクレアらしく！
ファミマさんです！",https://x.com/yamamoto__rio/status/1318532483051180033
1318531624116441088,reply,2020-10-20,Tue Oct 20 12:36:50 +0000 2020,1,0,72,,#りおわんのスイーツ図鑑,https://x.com/yamamoto__rio/status/1318531624116441088
1318531412505415681,tweet,2020-10-20,Tue Oct 20 12:36:00 +0000 2020,9,14,338,https://pbs.twimg.com/media/EkxdUwQVcAE0GJi.jpg,"こんばんは!!

昨日の夜写真を撮って
今日の朝このエクレアを食べました！
チョコが濃厚で美味しかったです！
気をつけて食べないと中身が出てくるから気をつけてね！ ",https://x.com/yamamoto__rio/status/1318531412505415681
1318318491259211776,tweet,2020-10-19,Mon Oct 19 22:29:56 +0000 2020,40,15,375,https://pbs.twimg.com/media/EkubrOKUUAEOxvF.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1318318491259211776
1318198862528405504,tweet,2020-10-19,Mon Oct 19 14:34:34 +0000 2020,8,37,498,"https://pbs.twimg.com/media/Eksu1Z3U0AAoKwW.jpg
https://pbs.twimg.com/media/Eksu1Z3UcAEYCkA.jpg
https://pbs.twimg.com/media/Eksu1Z9VoAA8epT.jpg
https://pbs.twimg.com/media/Eksu1Z8U8AEDU6i.jpg","最後かな？
 #虹マジライブ 
ぺろりん先生本当に素敵なお写真ありがとうございました！ ",https://x.com/yamamoto__rio/status/1318198862528405504
1318163319400714240,tweet,2020-10-19,Mon Oct 19 12:13:20 +0000 2020,7,34,512,"https://pbs.twimg.com/media/EksOgIEU0AIdQgj.jpg
https://pbs.twimg.com/media/EksOgIGVkAAUKf-.jpg
https://pbs.twimg.com/media/EksOgIEUUAAZFpZ.jpg
https://pbs.twimg.com/media/EksOgIZVoAI59R5.jpg",#虹マジライブ ,https://x.com/yamamoto__rio/status/1318163319400714240
1318147220319789058,tweet,2020-10-19,Mon Oct 19 11:09:21 +0000 2020,13,46,652,https://pbs.twimg.com/media/Ekr_6EGVcAIB-cH.jpg,そしてアイコンが変わりました〜 ,https://x.com/yamamoto__rio/status/1318147220319789058
1318145410607689730,tweet,2020-10-19,Mon Oct 19 11:02:10 +0000 2020,6,26,396,"https://pbs.twimg.com/media/Ekr-OsPU8AADNcE.jpg
https://pbs.twimg.com/media/Ekr-OsUU8AUEjOy.jpg
https://pbs.twimg.com/media/Ekr-OsoU8AMq1Jf.jpg
https://pbs.twimg.com/media/Ekr-OtRVcAAmSTK.jpg","#虹マジライブ 
ぺろりん先生が撮ってくださいました！
まだまだありますので((* ॑꒳ ॑*  )) ",https://x.com/yamamoto__rio/status/1318145410607689730
1317957059946504193,tweet,2020-10-18,Sun Oct 18 22:33:44 +0000 2020,38,24,469,https://pbs.twimg.com/media/EkpS8xkVcAEPaFj.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1317957059946504193
1317840728513417217,tweet,2020-10-18,Sun Oct 18 14:51:28 +0000 2020,20,62,731,"https://pbs.twimg.com/media/EknpJnMVcAAJboV.jpg
https://pbs.twimg.com/media/EknpJnJVgAA2WyC.jpg",ハロウィン🖤 ,https://x.com/yamamoto__rio/status/1317840728513417217
1317817374251257857,tweet,2020-10-18,Sun Oct 18 13:18:40 +0000 2020,31,61,587,"https://pbs.twimg.com/media/EknT5g9U8AAv-SM.jpg
https://pbs.twimg.com/media/EknT5hSVMAI6Iir.jpg
https://pbs.twimg.com/media/EknT5hGVkAE4EPf.jpg","#虹マジライブ 
ありがとうございました!!

ロリータ!!
この服可愛くて欲しい！
そして冬曲衣装！
ねも先輩デザインです！

今日はベストカップルとしてみゆ先輩と1曲やったり、大喜利したり、たくさん踊って歌って楽しかった!! ",https://x.com/yamamoto__rio/status/1317817374251257857
1317670172832886785,tweet,2020-10-18,Sun Oct 18 03:33:44 +0000 2020,18,16,352,https://pbs.twimg.com/media/EklOCJBUUAA3dHs.jpg,"こんにちは!!

今日は定期公演だね！
セトリも久しぶりの多いし、衣装も可愛いからすごく楽しみだぁ！ ",https://x.com/yamamoto__rio/status/1317670172832886785
1317476693825581056,tweet,2020-10-17,Sat Oct 17 14:44:55 +0000 2020,1,13,135,,"あと、20分ないですよ！
まだの方はお早めに！",https://x.com/yamamoto__rio/status/1317476693825581056
1317392802666352651,tweet,2020-10-17,Sat Oct 17 09:11:34 +0000 2020,22,21,369,https://pbs.twimg.com/media/EkhRw6pUUAAZRfi.jpg,"こんばんは!!

今日は明日のためにリハしてきました〜よ！
明日着るハロウィン限定おめかし？衣装を着てみたんだけど激カワで欲しいぃとなったw
くらい可愛い衣装をみんな着ます！ ",https://x.com/yamamoto__rio/status/1317392802666352651
1317387143778430979,tweet,2020-10-17,Sat Oct 17 08:49:05 +0000 2020,6,14,136,,"今日までだよ!!
RTしちゃって〜フォローしちゃって〜
そしてチェキを当てちゃって〜",https://x.com/yamamoto__rio/status/1317387143778430979
1317366876293328896,tweet,2020-10-17,Sat Oct 17 07:28:33 +0000 2020,11,6,250,,"あお先輩と1ヶ月脚やせダイエットを毎日する計画立てた!!
忘れないように頑張らねば…💪",https://x.com/yamamoto__rio/status/1317366876293328896
1317097160626728961,tweet,2020-10-16,Fri Oct 16 13:36:48 +0000 2020,32,21,492,https://pbs.twimg.com/media/EkdE4Y6U0AITnIx.jpg,前髪うっすいっす🥺 ,https://x.com/yamamoto__rio/status/1317097160626728961
1317089817247715328,tweet,2020-10-16,Fri Oct 16 13:07:37 +0000 2020,6,2,117,,"第8回公開です!!
美味しいお肉さん〜
#全農の食の応援団",https://x.com/yamamoto__rio/status/1317089817247715328
1317024863672963073,tweet,2020-10-16,Fri Oct 16 08:49:31 +0000 2020,2,12,123,,"こちら明日17日の23:59までです！

忘れていた方は今やっちゃおう!!
RTとフォローでチェキが当たりますよ〜",https://x.com/yamamoto__rio/status/1317024863672963073
1316879378920292352,tweet,2020-10-15,Thu Oct 15 23:11:25 +0000 2020,21,18,411,https://pbs.twimg.com/media/EkZ-yYrVcAc74rD.jpg,"おはようございます!!

今日は推しの誕生日〜！🍎🥧🐱 ",https://x.com/yamamoto__rio/status/1316879378920292352
1316731990972874756,tweet,2020-10-15,Thu Oct 15 13:25:45 +0000 2020,6,6,121,,"アリオ仙台泉店さんにて！
#山本莉唯激推し店 キャンペーン開催決定致しました〜!!
是非ゲットしてもらいたい！

そして、そのうち等身大パネルなどの掲載もされるので遊びに行ってね！",https://x.com/yamamoto__rio/status/1316731990972874756
1316704405438164995,tweet,2020-10-15,Thu Oct 15 11:36:08 +0000 2020,6,8,140,,"ありがとうございました!!

今日は写真を撮ろうとしたら充電が切れたので写真なしですw
お知らせなど沢山あったので！
お楽しみにしててください(。-∀-)ﾆﾔﾘ",https://x.com/yamamoto__rio/status/1316704405438164995
1316648208966152192,tweet,2020-10-15,Thu Oct 15 07:52:49 +0000 2020,2,4,81,,"本日18時〜インターネットサイン会です！
よろしくお願いします",https://x.com/yamamoto__rio/status/1316648208966152192
1316515826271358977,tweet,2020-10-14,Wed Oct 14 23:06:47 +0000 2020,43,20,411,https://pbs.twimg.com/media/EkU0KGNUwAAdHEL.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1316515826271358977
