id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1619250065570406400,tweet,2023-01-28,Sat Jan 28 08:24:34 +0000 2023,2,1,84,https://pbs.twimg.com/media/Fni7Wh-aIAEfxS_.jpg,"2/1の東京EXシアターグッズ情報が出ました👴💡
食堂ロンTきたー！はやく着たい❤️
↓アハハ ",https://x.com/otsuka__miyu/status/1619250065570406400
1618606398228795392,tweet,2023-01-26,Thu Jan 26 13:46:52 +0000 2023,10,32,513,"https://pbs.twimg.com/media/FnZx75SaMAAILM2.jpg
https://pbs.twimg.com/media/FnZx75NaEAMnu_5.jpg",この写真確かホルモン食べた後にとったからホルモンに似てる🫀 ,https://x.com/otsuka__miyu/status/1618606398228795392
1618605213329551364,tweet,2023-01-26,Thu Jan 26 13:42:09 +0000 2023,2,3,87,,"#届けファンファーム 新作動画アップされました⤴️
あかりん先輩もえ先輩あおちゃんがロケへ行ってきてくれました🫂
農業高校の皆さんありがとうございます🌼 つやつやの牛さんもありがとう👍
タメになるクイズあるから最後までみてくださいね💡
#全農の食の応援団",https://x.com/otsuka__miyu/status/1618605213329551364
1618233740773449730,tweet,2023-01-25,Wed Jan 25 13:06:03 +0000 2023,17,51,729,"https://pbs.twimg.com/media/FnUe_wwaEAAnXEQ.jpg
https://pbs.twimg.com/media/FnUe_wtacAErQny.jpg",ケロケロ🤢 ,https://x.com/otsuka__miyu/status/1618233740773449730
1618183011933224961,tweet,2023-01-25,Wed Jan 25 09:44:29 +0000 2023,1,1,91,,"2/5(日)「サイコな運命線上ダイブでButterfly大作戦♡」のチケット一般発売スタートしました👍
定点配信も決定‼️会場に来られない方にも楽しんでいただけますよ
たくさんの方に見ていただきたいです！！！👿🦋",https://x.com/otsuka__miyu/status/1618183011933224961
1617527440078942210,tweet,2023-01-23,Mon Jan 23 14:19:28 +0000 2023,5,7,140,,"#りこぴんと呼んで 代打であおちゃんとお邪魔してきます‼️
しみちゃんのトーク力に劣らないぐらい聞き応えのあるラジオ目指して頑張ります🤙",https://x.com/otsuka__miyu/status/1617527440078942210
1617522740168380421,tweet,2023-01-23,Mon Jan 23 14:00:48 +0000 2023,7,11,270,"https://pbs.twimg.com/media/FnKYWpUagA0-lXb.jpg
https://pbs.twimg.com/media/FnKYWpWakAE5LR9.jpg",メイク配信ありがとうございました🫦 ,https://x.com/otsuka__miyu/status/1617522740168380421
1617509383608627208,tweet,2023-01-23,Mon Jan 23 13:07:43 +0000 2023,0,0,58,,"大塚望由【虹のコンキスタドール】さんが配信しているよ！- 
",https://x.com/otsuka__miyu/status/1617509383608627208
1617492048902250497,reply,2023-01-23,Mon Jan 23 11:58:50 +0000 2023,2,0,48,,横になってしまったので22時ぐらいからします！申し訳ございません。😤,https://x.com/otsuka__miyu/status/1617492048902250497
1617490686387060738,tweet,2023-01-23,Mon Jan 23 11:53:25 +0000 2023,6,0,82,,"こんばんは
21時半ぐらいから配信します（＾ω＾）
自主練してきたばっかでお化粧してないけど喋りながらお化粧しますね。
生誕ライブのリハーサル動画から一曲マイイベントにしますよろしくお願いいたします
",https://x.com/otsuka__miyu/status/1617490686387060738
1617366631558287360,reply,2023-01-23,Mon Jan 23 03:40:28 +0000 2023,0,0,57,,@kumamoto_marina 👍👍👍👍,https://x.com/otsuka__miyu/status/1617366631558287360
1617156129309749249,tweet,2023-01-22,Sun Jan 22 13:44:01 +0000 2023,2,17,350,"https://pbs.twimg.com/media/FnFK7BxacAUumYR.jpg
https://pbs.twimg.com/media/FnFK7BvaYAIQe2P.jpg","まーりん #舞台テイクショット
本当にお疲れ様🥌✨
昨日観劇させていただきました。
素直な意志で道を切り拓いていく琥珀くんがとっても愛おしかったし、キャストの皆さんの雰囲気が暖かく、自分の好きな人が大切にされているところを見ると涙が出るという発見がありました
あなたの演技が大好き ",https://x.com/otsuka__miyu/status/1617156129309749249
1617138781965926400,tweet,2023-01-22,Sun Jan 22 12:35:05 +0000 2023,3,5,197,,"わざわざ自分で買ったらしくて、おかしい（笑）
次はおそろいで写真撮りましょう。",https://x.com/otsuka__miyu/status/1617138781965926400
1617130266392432641,tweet,2023-01-22,Sun Jan 22 12:01:14 +0000 2023,8,35,575,"https://pbs.twimg.com/media/FnEzXM6aUAI_pjR.jpg
https://pbs.twimg.com/media/FnEzXM3aMAEr7UL.jpg
https://pbs.twimg.com/media/FnEzXM5aAAEeEWg.jpg",ホクロ大量発生でした。 ,https://x.com/otsuka__miyu/status/1617130266392432641
1617129329615597568,tweet,2023-01-22,Sun Jan 22 11:57:31 +0000 2023,6,5,242,"https://pbs.twimg.com/media/FnEyjUQaEAIxhR3.jpg
https://pbs.twimg.com/media/FnEyjUPaEAURguI.jpg","想いが積もる、午前2時。
リリースイベントありがとうございました💨 ",https://x.com/otsuka__miyu/status/1617129329615597568
1617035177372549121,tweet,2023-01-22,Sun Jan 22 05:43:24 +0000 2023,1,1,109,,"ほんじつぅ！^_^
みんなとライブするの久々かもしれないので楽しみです👍
しみちゃんはお休みです。しみちゃんお大事になさってね。",https://x.com/otsuka__miyu/status/1617035177372549121
1616770858915368962,tweet,2023-01-21,Sat Jan 21 12:13:05 +0000 2023,3,2,147,,"「うなぎ　eel」
陶山「うなぎエール」",https://x.com/otsuka__miyu/status/1616770858915368962
1616683374009274369,tweet,2023-01-21,Sat Jan 21 06:25:27 +0000 2023,5,2,111,,昨日ブログ更新したナリ🤭,https://x.com/otsuka__miyu/status/1616683374009274369
1616242082741620738,reply,2023-01-20,Fri Jan 20 01:11:55 +0000 2023,0,0,38,,#配信ミーユ,https://x.com/otsuka__miyu/status/1616242082741620738
